21/06/11/ 13:11:40
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:12:18:4, 3771, 111, 2015280, 39,
13:12:18:4, 3772, 247, 2612938, 39,
13:12:18:4, 3773, 148, 2221614, 39,
13:12:18:4, 3774, 114, 1864702, 39,
13:12:18:4, 3775, 165, 2229465, 39,
13:12:18:4, 3776, 323, 2990961, 39,
13:12:18:5, 3777, 369, 4328290, 39,
13:12:18:5, 3778, 164, 3040533, 39,
13:12:18:5, 3779, 200, 3403685, 39,
13:12:18:5, 3780, 168, 2626596, 39,
13:12:18:5, 3781, 133, 2374148, 39,
13:12:18:5, 3782, 143, 2337329, 39,
13:12:18:5, 3783, 241, 2729573, 39,
13:12:18:5, 3784, 161, 2257605, 39,
13:12:18:5, 3785, 107, 1960324, 39,
13:12:18:6, 3786, 150, 2163866, 39,
13:12:18:6, 3787, 132, 1966700, 39,
13:12:18:6, 3788, 103, 1962141, 39,
13:12:18:6, 3789, 134, 1909545, 39,
13:12:18:6, 3790, 106, 2032615, 39,
13:12:18:6, 3791, 120, 2094126, 39,
13:12:18:6, 3792, 114, 1873403, 39,
13:12:18:6, 3793, 110, 1836136, 39,
13:12:18:6, 3794, 119, 1779866, 1,
13:12:18:6, 3795, 118, 2067164, 39,
13:12:18:7, 3796, 124, 2023319, 39,
13:12:18:7, 3797, 129, 2268212, 39,
13:12:18:7, 3798, 140, 2135942, 39,
13:12:18:7, 3799, 183, 2479760, 39,
13:12:18:7, 3800, 146, 1935187, 39,
13:12:18:7, 3801, 130, 1909046, 39,
13:12:18:7, 3802, 100, 1803453, 39,
13:12:18:7, 3803, 217, 2747532, 39,
13:12:18:7, 3804, 244, 3199309, 39,
13:12:18:7, 3805, 435, 4724763, 39,
13:12:18:7, 3806, 239, 3801954, 39,
13:12:18:8, 3807, 193, 3067859, 39,
13:12:18:8, 3808, 228, 3867220, 39,
13:12:18:8, 3809, 156, 2339770, 39,
13:12:18:8, 3810, 196, 2525828, 39,
13:12:18:8, 3811, 120, 2249152, 39,
13:12:18:8, 3812, 135, 1851201, 39,
13:12:18:8, 3813, 127, 2004455, 39,
13:12:18:8, 3814, 186, 2603936, 39,
13:12:18:8, 3815, 237, 3025954, 39,
13:12:18:8, 3816, 211, 2687249, 39,
13:12:18:9, 3817, 203, 2252766, 39,
13:12:18:9, 3818, 135, 2278498, 39,
13:12:18:9, 3819, 208, 3008569, 39,
13:12:18:9, 3820, 122, 2205452, 39,
13:12:18:9, 3821, 157, 2309594, 39,
13:12:18:9, 3822, 125, 2194816, 39,
13:12:18:9, 3823, 132, 2363819, 39,
13:12:18:9, 3824, 134, 2284510, 39,
13:12:18:9, 3825, 177, 2392044, 39,
13:12:19:0, 3826, 117, 2034312, 39,
13:12:19:0, 3827, 107, 1985816, 39,
13:12:19:0, 3828, 115, 1997360, 39,
13:12:19:0, 3829, 217, 2598225, 39,
13:12:19:0, 3830, 198, 2750341, 39,
13:12:19:0, 3831, 120, 2065343, 39,
13:12:19:0, 3832, 146, 2405185, 39,
13:12:19:0, 3833, 146, 2425219, 39,
13:12:19:0, 3834, 142, 2356094, 39,
13:12:19:0, 3835, 173, 2354472, 39,
13:12:19:1, 3836, 146, 2329630, 39,
13:12:19:1, 3837, 139, 2052610, 39,
13:12:19:1, 3838, 115, 1983981, 39,
13:12:19:1, 3839, 113, 1832579, 39,
13:12:19:1, 3840, 118, 2016452, 39,
13:12:19:1, 3841, 132, 2204983, 39,
13:12:19:1, 3842, 135, 2199718, 39,
13:12:19:1, 3843, 112, 1896718, 39,
13:12:19:1, 3844, 114, 1937032, 39,
13:12:19:1, 3845, 221, 2739522, 39,
13:12:19:1, 3846, 291, 4903007, 39,
13:12:19:2, 3847, 281, 4053655, 39,
13:12:19:2, 3848, 302, 4227966, 39,
13:12:19:2, 3849, 261, 4014979, 39,
13:12:19:2, 3850, 212, 2747397, 39,
13:12:19:2, 3851, 188, 2764653, 39,
13:12:19:2, 3852, 147, 2215559, 39,
13:12:19:2, 3853, 128, 2164394, 39,
13:12:19:2, 3854, 107, 1932856, 39,
13:12:19:2, 3855, 119, 2053882, 39,
13:12:19:2, 3856, 126, 1990023, 39,
13:12:19:3, 3857, 131, 2049896, 39,
13:12:19:3, 3858, 145, 2324913, 39,
13:12:19:3, 3859, 164, 2571873, 39,
13:12:19:3, 3860, 170, 2600912, 39,
13:12:19:3, 3861, 119, 1968460, 39,
13:12:19:3, 3862, 174, 2318688, 39,
13:12:19:3, 3863, 211, 2624088, 39,
13:12:19:3, 3864, 159, 2865604, 39,
13:12:19:3, 3865, 202, 2470619, 39,
13:12:19:4, 3866, 125, 2315991, 39,
13:12:19:4, 3867, 146, 2227857, 39,
13:12:19:4, 3868, 153, 2431463, 39,
13:12:19:4, 3869, 120, 2149006, 39,
13:12:19:4, 3870, 122, 2068485, 39,
13:12:19:4, 3871, 114, 1965572, 39,
13:12:19:4, 3872, 137, 2222228, 39,
13:12:19:4, 3873, 157, 2593424, 39,
13:12:19:4, 3874, 256, 3044043, 39,
13:12:19:4, 3875, 156, 2572536, 39,
13:12:19:5, 3876, 142, 2418460, 39,
13:12:19:5, 3877, 127, 2138776, 39,
13:12:19:5, 3878, 129, 2271103, 39,
13:12:19:5, 3879, 154, 2238575, 39,
13:12:19:5, 3880, 135, 2062216, 39,
13:12:19:5, 3881, 107, 1891156, 39,
13:12:19:5, 3882, 101, 2024297, 39,
13:12:19:5, 3883, 125, 2031474, 39,
13:12:19:5, 3884, 119, 1889872, 39,
13:12:19:5, 3885, 121, 2021210, 39,
13:12:19:5, 3886, 427, 3460032, 39,
13:12:19:6, 3887, 311, 5711648, 78,
13:12:19:6, 3888, 393, 6396177, 78,
13:12:19:6, 3889, 278, 4520578, 39,
13:12:19:6, 3890, 210, 2954162, 39,
13:12:19:6, 3891, 156, 2694552, 39,
13:12:19:6, 3892, 143, 2526153, 39,
13:12:19:6, 3893, 129, 2224734, 39,
13:12:19:6, 3894, 189, 2441343, 39,
13:12:19:6, 3895, 142, 2526786, 39,
13:12:19:7, 3896, 144, 2353267, 39,
13:12:19:7, 3897, 197, 2761733, 39,
13:12:19:7, 3898, 128, 2230059, 39,
13:12:19:7, 3899, 251, 2911649, 39,
13:12:19:7, 3900, 276, 3306364, 39,
13:12:19:7, 3901, 174, 2967064, 39,
13:12:19:7, 3902, 164, 2696304, 39,
13:12:19:7, 3903, 126, 2182668, 39,
13:12:19:7, 3904, 135, 2347934, 39,
13:12:19:7, 3905, 121, 2184245, 39,
13:12:19:7, 3906, 114, 2096842, 39,
13:12:19:8, 3907, 133, 2039134, 39,
13:12:19:8, 3908, 190, 2444934, 39,
13:12:19:8, 3909, 151, 2693430, 39,
13:12:19:8, 3910, 162, 2486938, 39,
13:12:19:8, 3911, 131, 2355314, 39,
13:12:19:8, 3912, 165, 2393478, 39,
13:12:19:8, 3913, 214, 2933642, 39,
13:12:19:8, 3914, 157, 2775755, 39,
13:12:19:8, 3915, 222, 2855968, 39,
13:12:19:8, 3916, 123, 2212886, 39,
13:12:19:9, 3917, 121, 2205450, 39,
13:12:19:9, 3918, 130, 2268493, 39,
13:12:19:9, 3919, 120, 2149384, 39,
13:12:19:9, 3920, 121, 2111729, 39,
13:12:19:9, 3921, 126, 2135968, 39,
13:12:19:9, 3922, 120, 2124875, 39,
13:12:19:9, 3923, 129, 2182610, 39,
13:12:19:9, 3924, 106, 2127674, 39,
13:12:19:9, 3925, 112, 2102791, 39,
13:12:20:0, 3926, 146, 2356507, 39,
13:12:20:0, 3927, 350, 4270553, 39,
13:12:20:0, 3928, 376, 5214414, 78,
13:12:20:0, 3929, 250, 4058653, 39,
13:12:20:0, 3930, 173, 2717792, 39,
13:12:20:0, 3931, 239, 3571773, 39,
13:12:20:0, 3932, 199, 3098052, 39,
13:12:20:0, 3933, 257, 2325966, 39,
13:12:20:0, 3934, 211, 2743884, 39,
13:12:20:0, 3935, 105, 2064332, 39,
13:12:20:0, 3936, 121, 1997485, 39,
13:12:20:1, 3937, 107, 2044446, 39,
13:12:20:1, 3938, 201, 2821886, 39,
13:12:20:1, 3939, 259, 3477062, 39,
13:12:20:1, 3940, 182, 2669389, 39,
13:12:20:1, 3941, 250, 3320328, 39,
13:12:20:1, 3942, 151, 2391757, 39,
13:12:20:1, 3943, 128, 2281774, 39,
13:12:20:1, 3944, 139, 2419476, 39,
13:12:20:1, 3945, 114, 2149455, 39,
13:12:20:2, 3946, 112, 1967756, 39,
13:12:20:2, 3947, 161, 2159988, 39,
13:12:20:2, 3948, 141, 1969750, 39,
13:12:20:2, 3949, 150, 2455897, 39,
13:12:20:2, 3950, 151, 2314728, 39,
13:12:20:2, 3951, 169, 2471290, 39,
13:12:20:2, 3952, 126, 2384913, 39,
13:12:20:2, 3953, 156, 2501841, 39,
13:12:20:2, 3954, 134, 2490269, 39,
13:12:20:2, 3955, 155, 2481960, 39,
13:12:20:3, 3956, 109, 2128651, 39,
13:12:20:3, 3957, 167, 2660046, 39,
13:12:20:3, 3958, 119, 2039010, 39,
13:12:20:3, 3959, 256, 3095092, 39,
13:12:20:3, 3960, 132, 2095493, 39,
13:12:20:3, 3961, 129, 2237710, 39,
13:12:20:3, 3962, 147, 2469256, 39,
13:12:20:3, 3963, 210, 2758392, 39,
13:12:20:3, 3964, 119, 2087791, 39,
13:12:20:3, 3965, 117, 2118167, 39,
13:12:20:3, 3966, 134, 2284944, 39,
13:12:20:4, 3967, 331, 4652672, 39,
13:12:20:4, 3968, 207, 3973697, 39,
13:12:20:4, 3969, 245, 3577336, 39,
13:12:20:4, 3970, 198, 3264893, 39,
13:12:20:4, 3971, 151, 2623251, 39,
13:12:20:4, 3972, 158, 2771316, 39,
13:12:20:4, 3973, 141, 2483473, 39,
13:12:20:4, 3974, 129, 2240201, 39,
13:12:20:4, 3975, 140, 2207034, 39,
13:12:20:4, 3976, 184, 2708707, 39,
13:12:20:5, 3977, 212, 2905299, 39,
13:12:20:5, 3978, 259, 3257949, 39,
13:12:20:5, 3979, 140, 2439520, 39,
13:12:20:5, 3980, 167, 2914416, 39,
13:12:20:5, 3981, 168, 2817910, 39,
13:12:20:5, 3982, 212, 2878932, 39,
13:12:20:5, 3983, 118, 2314935, 39,
13:12:20:5, 3984, 125, 2143222, 39,
13:12:20:5, 3985, 188, 2461536, 39,
13:12:20:6, 3986, 186, 2696058, 39,
13:12:20:6, 3987, 173, 2550563, 39,
13:12:20:6, 3988, 156, 2472542, 39,
13:12:20:6, 3989, 198, 2654880, 39,
13:12:20:6, 3990, 186, 2756824, 39,
13:12:20:6, 3991, 127, 2250886, 39,
13:12:20:6, 3992, 235, 2865322, 39,
13:12:20:6, 3993, 151, 2682892, 39,
13:12:20:6, 3994, 117, 2272363, 39,
13:12:20:6, 3995, 131, 2346472, 39,
13:12:20:6, 3996, 120, 2200255, 39,
13:12:20:7, 3997, 120, 2090993, 39,
13:12:20:7, 3998, 143, 2695093, 39,
13:12:20:7, 3999, 300, 3292389, 39,
13:12:20:7, 4000, 172, 2378251, 39,
13:12:20:7, 4001, 172, 2110125, 39,
13:12:20:7, 4002, 117, 2046868, 39,
13:12:20:7, 4003, 144, 2256720, 39,
13:12:20:7, 4004, 114, 2016320, 39,
13:12:20:7, 4005, 112, 2016524, 39,
13:12:20:7, 4006, 208, 3147936, 39,
13:12:20:8, 4007, 261, 4586005, 39,
13:12:20:8, 4008, 278, 4809525, 39,
13:12:20:8, 4009, 624, 7237730, 78,
13:12:20:8, 4010, 333, 4122105, 39,
13:12:20:8, 4011, 183, 3115697, 39,
13:12:20:8, 4012, 181, 2600383, 39,
13:12:20:8, 4013, 154, 2564977, 39,
13:12:20:8, 4014, 178, 2978223, 39,
13:12:20:8, 4015, 178, 2192123, 39,
13:12:20:8, 4016, 154, 2220332, 39,
13:12:20:9, 4017, 150, 2540432, 39,
13:12:20:9, 4018, 129, 2188174, 39,
13:12:20:9, 4019, 173, 2863992, 39,
13:12:20:9, 4020, 212, 3316735, 39,
13:12:20:9, 4021, 138, 2163383, 39,
13:12:20:9, 4022, 116, 2064791, 39,
13:12:20:9, 4023, 125, 2156681, 39,
13:12:20:9, 4024, 125, 2231922, 39,
13:12:20:9, 4025, 139, 2319990, 39,
13:12:21:0, 4026, 125, 2203823, 39,
13:12:21:0, 4027, 164, 2248995, 39,
13:12:21:0, 4028, 124, 2202145, 39,
13:12:21:0, 4029, 117, 2139737, 39,
13:12:21:0, 4030, 125, 2163692, 39,
13:12:21:0, 4031, 199, 3340723, 39,
13:12:21:0, 4032, 223, 3388471, 39,
13:12:21:0, 4033, 140, 2380634, 39,
13:12:21:0, 4034, 104, 2074824, 39,
13:12:21:0, 4035, 117, 2212378, 39,
13:12:21:0, 4036, 132, 2190097, 39,
13:12:21:1, 4037, 197, 2404106, 39,
13:12:21:1, 4038, 165, 2278475, 39,
13:12:21:1, 4039, 205, 2911462, 39,
13:12:21:1, 4040, 120, 2053592, 39,
13:12:21:1, 4041, 136, 2050480, 39,
13:12:21:1, 4042, 107, 1997932, 39,
13:12:21:1, 4043, 125, 2123662, 39,
13:12:21:1, 4044, 129, 2326744, 39,
13:12:21:1, 4045, 264, 4382737, 39,
13:12:21:1, 4046, 321, 5530224, 78,
13:12:21:2, 4047, 272, 4643089, 39,
13:12:21:2, 4048, 329, 5837298, 78,
13:12:21:2, 4049, 338, 4061629, 39,
13:12:21:2, 4050, 175, 2812436, 39,
13:12:21:2, 4051, 129, 2239339, 39,
13:12:21:2, 4052, 125, 2436829, 39,
13:12:21:2, 4053, 162, 2513051, 39,
13:12:21:2, 4054, 120, 2251885, 39,
13:12:21:2, 4055, 372, 3932339, 39,
13:12:21:3, 4056, 242, 3691543, 39,
13:12:21:3, 4057, 121, 2057681, 39,
13:12:21:3, 4058, 214, 2373736, 39,
13:12:21:3, 4059, 129, 2051922, 39,
13:12:21:3, 4060, 304, 5082131, 39,
13:12:21:3, 4061, 426, 4629073, 39,
13:12:21:3, 4062, 300, 4356540, 39,
13:12:21:3, 4063, 190, 3371333, 39,
13:12:21:3, 4064, 227, 3151441, 39,
13:12:21:3, 4065, 228, 3170772, 39,
13:12:21:4, 4066, 143, 2411075, 39,
13:12:21:4, 4067, 152, 2354523, 39,
13:12:21:4, 4068, 132, 2142448, 39,
13:12:21:4, 4069, 114, 2187833, 39,
13:12:21:4, 4070, 139, 2312530, 39,
13:12:21:4, 4071, 128, 2284416, 39,
13:12:21:4, 4072, 168, 2434863, 39,
13:12:21:4, 4073, 134, 2156334, 39,
13:12:21:4, 4074, 121, 2228368, 39,
13:12:21:4, 4075, 122, 2136251, 39,
13:12:21:5, 4076, 138, 2114501, 39,
13:12:21:5, 4077, 112, 2161180, 39,
13:12:21:5, 4078, 139, 2314101, 39,
13:12:21:5, 4079, 142, 2249315, 39,
13:12:21:5, 4080, 137, 2113089, 39,
13:12:21:5, 4081, 112, 2091961, 39,
13:12:21:5, 4082, 143, 2142118, 39,
13:12:21:5, 4083, 146, 2517181, 39,
13:12:21:5, 4084, 120, 2183897, 39,
13:12:21:5, 4085, 146, 2498018, 39,
13:12:21:5, 4086, 231, 3638626, 39,
13:12:21:6, 4087, 587, 8735566, 117,
13:12:21:6, 4088, 585, 6500601, 78,
13:12:21:6, 4089, 362, 4756477, 39,
13:12:21:6, 4090, 403, 5923260, 78,
13:12:21:6, 4091, 200, 2962865, 39,
13:12:21:6, 4092, 134, 2614301, 39,
13:12:21:6, 4093, 201, 3212522, 39,
13:12:21:6, 4094, 190, 2712273, 39,
13:12:21:6, 4095, 129, 2195473, 39,
13:12:21:6, 4096, 135, 2103505, 39,
13:12:21:7, 4097, 139, 2239756, 39,
13:12:21:7, 4098, 184, 2429697, 39,
13:12:21:7, 4099, 325, 3750464, 39,
13:12:21:7, 4100, 260, 3245907, 39,
13:12:21:7, 4101, 362, 4093243, 39,
13:12:21:7, 4102, 146, 2732398, 39,
13:12:21:7, 4103, 140, 2455729, 39,
13:12:21:7, 4104, 186, 2537283, 39,
13:12:21:7, 4105, 135, 2186214, 39,
13:12:21:8, 4106, 120, 2088270, 39,
13:12:21:8, 4107, 139, 2106631, 39,
13:12:21:8, 4108, 186, 2537534, 39,
13:12:21:8, 4109, 109, 2100243, 39,
13:12:21:8, 4110, 143, 2142540, 39,
13:12:21:8, 4111, 129, 2291502, 39,
13:12:21:8, 4112, 126, 2093963, 39,
13:12:21:8, 4113, 120, 2139099, 39,
13:12:21:8, 4114, 123, 2077818, 39,
13:12:21:8, 4115, 171, 2678913, 39,
13:12:21:9, 4116, 113, 1984051, 39,
13:12:21:9, 4117, 148, 2269997, 39,
13:12:21:9, 4118, 165, 2214041, 39,
13:12:21:9, 4119, 150, 2345655, 39,
13:12:21:9, 4120, 138, 2585145, 39,
13:12:21:9, 4121, 116, 2338264, 39,
13:12:21:9, 4122, 150, 2262059, 39,
13:12:21:9, 4123, 554, 6649620, 78,
13:12:21:9, 4124, 454, 5402211, 78,
13:12:21:9, 4125, 590, 8937693, 117,
13:12:22:0, 4126, 339, 5004965, 39,
13:12:22:0, 4127, 267, 4195882, 39,
13:12:22:0, 4128, 161, 2748236, 39,
13:12:22:0, 4129, 129, 2255525, 39,
13:12:22:0, 4130, 126, 2077431, 39,
13:12:22:0, 4131, 125, 2259326, 39,
13:12:22:0, 4132, 107, 1933061, 39,
13:12:22:0, 4133, 143, 2073648, 39,
13:12:22:0, 4134, 201, 2663493, 39,
13:12:22:0, 4135, 143, 2598965, 39,
13:12:22:0, 4136, 110, 2183653, 39,
13:12:22:1, 4137, 177, 2444176, 39,
13:12:22:1, 4138, 311, 4396696, 39,
13:12:22:1, 4139, 238, 4212713, 39,
13:12:22:1, 4140, 435, 4953053, 39,
13:12:22:1, 4141, 252, 4013517, 39,
13:12:22:1, 4142, 117, 2203387, 39,
13:12:22:1, 4143, 213, 2556883, 39,
13:12:22:1, 4144, 101, 1973671, 39,
13:12:22:1, 4145, 152, 2019545, 39,
13:12:22:1, 4146, 154, 2488136, 39,
13:12:22:2, 4147, 161, 2195417, 39,
13:12:22:2, 4148, 118, 2137474, 39,
13:12:22:2, 4149, 124, 2010666, 39,
13:12:22:2, 4150, 115, 2046764, 39,
13:12:22:2, 4151, 112, 2118588, 39,
13:12:22:2, 4152, 135, 2101055, 39,
13:12:22:2, 4153, 101, 2119425, 39,
13:12:22:2, 4154, 371, 4966707, 39,
13:12:22:2, 4155, 144, 2250290, 39,
13:12:22:3, 4156, 128, 2123076, 39,
13:12:22:3, 4157, 135, 2125049, 39,
13:12:22:3, 4158, 120, 2028456, 39,
13:12:22:3, 4159, 135, 2239838, 39,
13:12:22:3, 4160, 171, 2352779, 39,
13:12:22:3, 4161, 169, 2488084, 39,
13:12:22:3, 4162, 167, 2682769, 39,
13:12:22:3, 4163, 234, 4027805, 39,
13:12:22:3, 4164, 228, 3953016, 39,
13:12:22:3, 4165, 258, 4124252, 39,
13:12:22:4, 4166, 194, 3037708, 39,
13:12:22:4, 4167, 140, 2233955, 39,
13:12:22:4, 4168, 164, 2479569, 39,
13:12:22:4, 4169, 132, 2456183, 39,
13:12:22:4, 4170, 180, 2263452, 39,
13:12:22:4, 4171, 214, 3734456, 39,
13:12:22:4, 4172, 137, 2527901, 39,
13:12:22:4, 4173, 115, 2143561, 39,
13:12:22:4, 4174, 148, 2174271, 39,
13:12:22:4, 4175, 117, 2191418, 39,
13:12:22:4, 4176, 212, 2411228, 39,
13:12:22:5, 4177, 209, 3119361, 39,
13:12:22:5, 4178, 304, 4297945, 39,
13:12:22:5, 4179, 380, 5585503, 78,
13:12:22:5, 4180, 250, 3899038, 39,
13:12:22:5, 4181, 278, 3276257, 39,
13:12:22:5, 4182, 168, 2559832, 39,
13:12:22:5, 4183, 143, 2370626, 39,
13:12:22:5, 4184, 129, 2136043, 39,
13:12:22:5, 4185, 156, 2557006, 39,
13:12:22:5, 4186, 170, 2494668, 39,
13:12:22:6, 4187, 120, 2173099, 39,
13:12:22:6, 4188, 121, 2136464, 39,
13:12:22:6, 4189, 134, 2255568, 39,
13:12:22:6, 4190, 133, 2224839, 39,
13:12:22:6, 4191, 158, 2269587, 39,
13:12:22:6, 4192, 201, 2409470, 39,
13:12:22:6, 4193, 175, 2716963, 39,
13:12:22:6, 4194, 162, 2794128, 39,
13:12:22:6, 4195, 153, 2385555, 39,
13:12:22:6, 4196, 127, 2107016, 39,
13:12:22:7, 4197, 99, 1976547, 39,
13:12:22:7, 4198, 180, 2460491, 39,
13:12:22:7, 4199, 127, 2126071, 39,
13:12:22:7, 4200, 177, 2646030, 39,
13:12:22:7, 4201, 239, 3378929, 39,
13:12:22:7, 4202, 222, 3389292, 39,
13:12:22:7, 4203, 264, 3199477, 39,
13:12:22:7, 4204, 316, 5361327, 78,
13:12:22:7, 4205, 309, 4234287, 39,
13:12:22:8, 4206, 147, 2547495, 39,
13:12:22:8, 4207, 113, 2189833, 39,
13:12:22:8, 4208, 106, 1951665, 39,
13:12:22:8, 4209, 120, 2095810, 39,
13:12:22:8, 4210, 121, 2230176, 39,
13:12:22:8, 4211, 208, 3137173, 39,
13:12:22:8, 4212, 200, 3683757, 39,
13:12:22:8, 4213, 153, 2394041, 39,
13:12:22:8, 4214, 108, 2013425, 39,
13:12:22:8, 4215, 148, 2333290, 39,
13:12:22:8, 4216, 468, 4825324, 39,
13:12:22:9, 4217, 435, 7387607, 78,
13:12:22:9, 4218, 420, 5951178, 78,
13:12:22:9, 4219, 234, 3626067, 39,
13:12:22:9, 4220, 238, 3190724, 39,
13:12:22:9, 4221, 147, 2323745, 39,
13:12:22:9, 4222, 169, 2641414, 39,
13:12:22:9, 4223, 111, 2148655, 39,
13:12:22:9, 4224, 131, 2207876, 39,
13:12:22:9, 4225, 189, 2484822, 39,
13:12:22:9, 4226, 135, 2120050, 39,
13:12:23:0, 4227, 124, 2079325, 39,
13:12:23:0, 4228, 118, 2136027, 39,
13:12:23:0, 4229, 116, 2216800, 39,
13:12:23:0, 4230, 144, 2141436, 39,
13:12:23:0, 4231, 129, 2129159, 39,
13:12:23:0, 4232, 137, 2092924, 39,
13:12:23:0, 4233, 114, 2052071, 39,
13:12:23:0, 4234, 126, 2242679, 39,
13:12:23:0, 4235, 131, 2103494, 39,
13:12:23:1, 4236, 120, 1998607, 39,
13:12:23:1, 4237, 125, 2155072, 39,
13:12:23:1, 4238, 119, 1983589, 39,
13:12:23:1, 4239, 148, 2411377, 39,
13:12:23:1, 4240, 200, 3617578, 39,
13:12:23:1, 4241, 369, 4583466, 39,
13:12:23:1, 4242, 363, 4415636, 39,
13:12:23:1, 4243, 259, 4785673, 39,
13:12:23:1, 4244, 292, 3872381, 39,
13:12:23:1, 4245, 131, 2248656, 39,
13:12:23:2, 4246, 115, 2155247, 39,
13:12:23:2, 4247, 134, 2068879, 39,
13:12:23:2, 4248, 111, 2177806, 39,
13:12:23:2, 4249, 157, 2965767, 39,
13:12:23:2, 4250, 172, 3038272, 39,
13:12:23:2, 4251, 131, 2253055, 39,
13:12:23:2, 4252, 171, 2422430, 39,
13:12:23:2, 4253, 114, 2188877, 39,
13:12:23:2, 4254, 117, 2107897, 39,
13:12:23:2, 4255, 114, 2064777, 39,
13:12:23:3, 4256, 131, 2204008, 39,
13:12:23:3, 4257, 219, 2437455, 39,
13:12:23:3, 4258, 172, 2529237, 39,
13:12:23:3, 4259, 143, 2317364, 39,
13:12:23:3, 4260, 162, 2717695, 39,
13:12:23:3, 4261, 212, 3299400, 39,
13:12:23:3, 4262, 145, 2289436, 39,
13:12:23:3, 4263, 132, 2276200, 39,
13:12:23:3, 4264, 559, 4900180, 78,
13:12:23:3, 4265, 850, 10667066, 117,
13:12:23:4, 4266, 1374, 21474995, 234,
13:12:23:4, 4267, 3994, 55363053, 664,
13:12:23:4, 4268, 1797, 24559486, 273,
13:12:23:4, 4269, 566, 8257369, 78,
13:12:23:4, 4270, 948, 12476158, 156,
13:12:23:4, 4271, 403, 4666567, 39,
13:12:23:4, 4272, 158, 2504819, 39,
13:12:23:4, 4273, 1182, 16212473, 195,
13:12:23:4, 4274, 442, 4859090, 39,
13:12:23:4, 4275, 179, 2570300, 39,
13:12:23:4, 4276, 146, 2205589, 39,
13:12:23:5, 4277, 113, 2008337, 39,
13:12:23:5, 4278, 112, 2076021, 39,
13:12:23:5, 4279, 149, 2343345, 39,
13:12:23:5, 4280, 116, 1923182, 39,
13:12:23:5, 4281, 121, 2104023, 39,
13:12:23:5, 4282, 126, 2112673, 39,
13:12:23:5, 4283, 191, 3195370, 39,
13:12:23:5, 4284, 157, 2476447, 39,
13:12:23:5, 4285, 98, 1851081, 39,
13:12:23:5, 4286, 109, 1880979, 39,
13:12:23:6, 4287, 115, 1991723, 39,
13:12:23:6, 4288, 98, 1830686, 39,
13:12:23:6, 4289, 98, 1907873, 39,
13:12:23:6, 4290, 110, 2020571, 39,
13:12:23:6, 4291, 107, 1956489, 39,
13:12:23:6, 4292, 108, 2057118, 39,
13:12:23:6, 4293, 87, 1816834, 39,
13:12:23:6, 4294, 106, 2032775, 39,
13:12:23:6, 4295, 121, 1895515, 39,
13:12:23:7, 4296, 236, 1979572, 39,
13:12:23:7, 4297, 223, 2550495, 39,
13:12:23:7, 4298, 98, 1807522, 1,
13:12:23:7, 4299, 128, 1928037, 39,
13:12:23:7, 4300, 92, 1871092, 39,
13:12:23:7, 4301, 104, 1840795, 39,
13:12:23:7, 4302, 330, 3578303, 39,
13:12:23:7, 4303, 208, 2642644, 39,
13:12:23:7, 4304, 259, 3499434, 39,
13:12:23:7, 4305, 1010, 14581598, 156,
13:12:23:7, 4306, 891, 12238324, 156,
13:12:23:8, 4307, 4869, 58600145, 898,
13:12:23:8, 4308, 3806, 43551688, 547,
13:12:23:8, 4309, 1484, 15858267, 195,
13:12:23:8, 4310, 286, 3699759, 39,
13:12:23:8, 4311, 251, 2046905, 39,
13:12:23:8, 4312, 1375, 16080065, 195,
13:12:23:8, 4313, 468, 5776558, 78,
13:12:23:8, 4314, 178, 2905256, 39,
13:12:23:8, 4315, 2393, 13778706, 195,
13:12:23:8, 4316, 327, 4284735, 39,
13:12:23:9, 4317, 112, 1980048, 39,
13:12:23:9, 4318, 104, 1929219, 39,
13:12:23:9, 4319, 110, 1884544, 39,
13:12:23:9, 4320, 118, 2144144, 39,
13:12:23:9, 4321, 359, 3710046, 39,
13:12:23:9, 4322, 142, 2172679, 39,
13:12:23:9, 4323, 112, 2068226, 39,
13:12:23:9, 4324, 120, 2066901, 39,
13:12:23:9, 4325, 110, 1908478, 39,
13:12:23:9, 4326, 140, 2158371, 39,
13:12:24:0, 4327, 196, 3014936, 39,
13:12:24:0, 4328, 150, 1978988, 39,
13:12:24:0, 4329, 177, 2311295, 39,
13:12:24:0, 4330, 167, 2477939, 39,
13:12:24:0, 4331, 110, 1994867, 39,
13:12:24:0, 4332, 110, 1908165, 39,
13:12:24:0, 4333, 157, 2396100, 39,
13:12:24:0, 4334, 164, 2317727, 39,
13:12:24:0, 4335, 150, 2491607, 39,
13:12:24:1, 4336, 110, 2064189, 39,
13:12:24:1, 4337, 120, 2093023, 39,
13:12:24:1, 4338, 96, 1803781, 39,
13:12:24:1, 4339, 130, 2226329, 39,
13:12:24:1, 4340, 163, 2399759, 39,
13:12:24:1, 4341, 160, 2529382, 39,
13:12:24:1, 4342, 152, 2380240, 39,
13:12:24:1, 4343, 134, 2679576, 39,
13:12:24:1, 4344, 121, 2223709, 39,
13:12:24:1, 4345, 192, 2343335, 39,
13:12:24:2, 4346, 109, 1899274, 39,
13:12:24:2, 4347, 104, 1858393, 39,
13:12:24:2, 4348, 118, 1902384, 39,
13:12:24:2, 4349, 132, 2129357, 39,
