21/06/11/ 13:10:26
Gain= 20dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:10:32:4, 596, 269, 4315475, 39,
13:10:32:4, 597, 261, 4140204, 39,
13:10:32:4, 598, 252, 4214084, 39,
13:10:32:4, 599, 242, 3955448, 39,
13:10:32:4, 600, 240, 4261017, 39,
13:10:32:4, 601, 276, 4375195, 39,
13:10:32:4, 602, 236, 4339604, 39,
13:10:32:4, 603, 265, 4394558, 39,
13:10:32:4, 604, 263, 4299510, 39,
13:10:32:5, 605, 267, 4736288, 39,
13:10:32:5, 606, 298, 4337979, 39,
13:10:32:5, 607, 245, 4341854, 39,
13:10:32:5, 608, 258, 4657754, 39,
13:10:32:5, 609, 253, 4403550, 39,
13:10:32:5, 610, 266, 4420018, 39,
13:10:32:5, 611, 228, 4545228, 39,
13:10:32:5, 612, 221, 4299963, 39,
13:10:32:5, 613, 436, 5173182, 39,
13:10:32:6, 614, 443, 6002773, 78,
13:10:32:6, 615, 314, 5229601, 39,
13:10:32:6, 616, 228, 4389208, 39,
13:10:32:6, 617, 232, 4296752, 39,
13:10:32:6, 618, 270, 4279744, 39,
13:10:32:6, 619, 260, 4213565, 39,
13:10:32:6, 620, 265, 4496129, 39,
13:10:32:6, 621, 250, 4247473, 39,
13:10:32:6, 622, 410, 5787186, 78,
13:10:32:6, 623, 222, 4587498, 39,
13:10:32:6, 624, 261, 4142188, 39,
13:10:32:7, 625, 280, 4224997, 39,
13:10:32:7, 626, 236, 4262342, 39,
13:10:32:7, 627, 272, 4191996, 39,
13:10:32:7, 628, 256, 4504911, 39,
13:10:32:7, 629, 352, 6256142, 78,
13:10:32:7, 630, 395, 6016702, 78,
13:10:32:7, 631, 258, 4588235, 39,
13:10:32:7, 632, 291, 4679173, 39,
13:10:32:7, 633, 250, 4602274, 39,
13:10:32:8, 634, 294, 4620052, 39,
13:10:32:8, 635, 257, 4428645, 39,
13:10:32:8, 636, 237, 4520655, 39,
13:10:32:8, 637, 274, 4621343, 39,
13:10:32:8, 638, 273, 4449570, 39,
13:10:32:8, 639, 237, 4552416, 39,
13:10:32:8, 640, 239, 4598960, 39,
13:10:32:8, 641, 295, 4815895, 39,
13:10:32:8, 642, 239, 4696757, 39,
13:10:32:8, 643, 325, 4875473, 39,
13:10:32:9, 644, 267, 4696457, 39,
13:10:32:9, 645, 289, 4594410, 39,
13:10:32:9, 646, 286, 4320829, 39,
13:10:32:9, 647, 220, 4549013, 39,
13:10:32:9, 648, 247, 4351318, 39,
13:10:32:9, 649, 261, 4290050, 39,
13:10:32:9, 650, 222, 4311317, 39,
13:10:32:9, 651, 250, 4234265, 39,
13:10:32:9, 652, 280, 4256998, 39,
13:10:32:9, 653, 215, 4103890, 39,
13:10:32:9, 654, 245, 4158898, 39,
13:10:33:0, 655, 263, 4125734, 39,
13:10:33:0, 656, 238, 4249550, 39,
13:10:33:0, 657, 237, 4295406, 39,
13:10:33:0, 658, 231, 4139959, 39,
13:10:33:0, 659, 258, 4585624, 39,
13:10:33:0, 660, 275, 4335454, 39,
13:10:33:0, 661, 265, 4516026, 39,
13:10:33:0, 662, 261, 4300054, 39,
13:10:33:0, 663, 251, 4429224, 39,
13:10:33:1, 664, 259, 4684180, 39,
13:10:33:1, 665, 272, 4580905, 39,
13:10:33:1, 666, 253, 4639407, 39,
13:10:33:1, 667, 245, 4529712, 39,
13:10:33:1, 668, 270, 4564642, 39,
13:10:33:1, 669, 361, 5028145, 39,
13:10:33:1, 670, 311, 4798715, 39,
13:10:33:1, 671, 326, 4520503, 39,
13:10:33:1, 672, 303, 4497569, 39,
13:10:33:1, 673, 281, 4842910, 39,
13:10:33:2, 674, 237, 4509787, 39,
13:10:33:2, 675, 244, 4249428, 39,
13:10:33:2, 676, 292, 4201214, 39,
13:10:33:2, 677, 208, 4083559, 39,
13:10:33:2, 678, 228, 4366239, 39,
13:10:33:2, 679, 254, 3978372, 39,
13:10:33:2, 680, 267, 4402428, 39,
13:10:33:2, 681, 248, 4346881, 39,
13:10:33:2, 682, 275, 4442024, 39,
13:10:33:2, 683, 266, 4426870, 39,
13:10:33:3, 684, 245, 4356422, 39,
13:10:33:3, 685, 250, 4486098, 39,
13:10:33:3, 686, 249, 4545090, 39,
13:10:33:3, 687, 297, 4315349, 39,
13:10:33:3, 688, 251, 4226994, 39,
13:10:33:3, 689, 280, 4381949, 39,
13:10:33:3, 690, 260, 4309115, 39,
13:10:33:3, 691, 331, 5072605, 39,
13:10:33:3, 692, 276, 4599660, 39,
13:10:33:3, 693, 229, 4476168, 39,
13:10:33:3, 694, 283, 4555795, 39,
13:10:33:4, 695, 281, 4403125, 39,
13:10:33:4, 696, 255, 4526294, 39,
13:10:33:4, 697, 424, 6055817, 78,
13:10:33:4, 698, 264, 4709665, 39,
13:10:33:4, 699, 327, 4952763, 39,
13:10:33:4, 700, 248, 4475896, 39,
13:10:33:4, 701, 269, 4432566, 39,
13:10:33:4, 702, 245, 4153113, 39,
13:10:33:4, 703, 242, 4343248, 39,
13:10:33:4, 704, 278, 4533741, 39,
13:10:33:5, 705, 241, 4330997, 39,
13:10:33:5, 706, 248, 4386644, 39,
13:10:33:5, 707, 283, 4352974, 39,
13:10:33:5, 708, 248, 4275629, 39,
13:10:33:5, 709, 284, 4400680, 39,
13:10:33:5, 710, 253, 4155765, 39,
13:10:33:5, 711, 280, 4480131, 39,
13:10:33:5, 712, 450, 5471705, 78,
13:10:33:5, 713, 319, 5038750, 39,
13:10:33:6, 714, 269, 4476434, 39,
13:10:33:6, 715, 268, 4568666, 39,
13:10:33:6, 716, 267, 4676359, 39,
13:10:33:6, 717, 240, 4410684, 39,
13:10:33:6, 718, 336, 5040827, 39,
13:10:33:6, 719, 290, 4572909, 39,
13:10:33:6, 720, 308, 4711413, 39,
13:10:33:6, 721, 240, 4547419, 39,
13:10:33:6, 722, 257, 4452580, 39,
13:10:33:6, 723, 294, 4651056, 39,
13:10:33:6, 724, 248, 4665148, 39,
13:10:33:7, 725, 276, 4591436, 39,
13:10:33:7, 726, 248, 4399963, 39,
13:10:33:7, 727, 224, 4387123, 39,
13:10:33:7, 728, 236, 4309819, 39,
13:10:33:7, 729, 273, 4250567, 39,
13:10:33:7, 730, 229, 4256385, 39,
13:10:33:7, 731, 251, 4330563, 39,
13:10:33:7, 732, 268, 4566869, 39,
13:10:33:7, 733, 220, 4233743, 39,
13:10:33:7, 734, 259, 4306810, 39,
13:10:33:8, 735, 257, 4481024, 39,
13:10:33:8, 736, 225, 4190337, 39,
13:10:33:8, 737, 256, 4041876, 39,
13:10:33:8, 738, 262, 4229244, 39,
13:10:33:8, 739, 249, 4864583, 39,
13:10:33:8, 740, 299, 5018020, 39,
13:10:33:8, 741, 237, 4484900, 39,
13:10:33:8, 742, 267, 4637895, 39,
13:10:33:8, 743, 269, 4613711, 39,
13:10:33:8, 744, 338, 4470964, 39,
13:10:33:9, 745, 266, 4476530, 39,
13:10:33:9, 746, 345, 4631614, 39,
13:10:33:9, 747, 244, 4477281, 39,
13:10:33:9, 748, 261, 4573337, 39,
13:10:33:9, 749, 267, 4500378, 39,
13:10:33:9, 750, 319, 4639774, 39,
13:10:33:9, 751, 233, 4554153, 39,
13:10:33:9, 752, 278, 5148955, 39,
13:10:33:9, 753, 255, 4533594, 39,
13:10:34:0, 754, 248, 4407554, 39,
13:10:34:0, 755, 247, 4402316, 39,
13:10:34:0, 756, 248, 4398402, 39,
13:10:34:0, 757, 258, 4619695, 39,
13:10:34:0, 758, 225, 4329318, 39,
13:10:34:0, 759, 234, 4209382, 39,
13:10:34:0, 760, 244, 4019387, 39,
13:10:34:0, 761, 228, 4175617, 39,
13:10:34:0, 762, 247, 4219862, 39,
13:10:34:0, 763, 256, 4250291, 39,
13:10:34:1, 764, 314, 4283168, 39,
13:10:34:1, 765, 246, 4177434, 39,
13:10:34:1, 766, 253, 4322373, 39,
13:10:34:1, 767, 245, 4479867, 39,
13:10:34:1, 768, 246, 4536356, 39,
13:10:34:1, 769, 230, 4463160, 39,
13:10:34:1, 770, 237, 4525028, 39,
13:10:34:1, 771, 262, 4325724, 39,
13:10:34:1, 772, 231, 4558478, 39,
13:10:34:1, 773, 275, 4482392, 39,
13:10:34:2, 774, 255, 4245980, 39,
13:10:34:2, 775, 283, 4926176, 39,
13:10:34:2, 776, 278, 4639298, 39,
13:10:34:2, 777, 271, 5234230, 39,
13:10:34:2, 778, 264, 4462046, 39,
13:10:34:2, 779, 234, 4361762, 39,
13:10:34:2, 780, 272, 4489379, 39,
13:10:34:2, 781, 251, 4463470, 39,
13:10:34:2, 782, 251, 4431320, 39,
13:10:34:2, 783, 253, 4234324, 39,
13:10:34:2, 784, 239, 4333796, 39,
13:10:34:3, 785, 228, 4316031, 39,
13:10:34:3, 786, 245, 4344657, 39,
13:10:34:3, 787, 224, 4156683, 39,
13:10:34:3, 788, 256, 4394273, 39,
13:10:34:3, 789, 238, 4302174, 39,
13:10:34:3, 790, 237, 4157391, 39,
13:10:34:3, 791, 222, 4250277, 39,
13:10:34:3, 792, 256, 4266961, 39,
13:10:34:3, 793, 215, 4397186, 39,
13:10:34:3, 794, 220, 4183517, 39,
13:10:34:4, 795, 255, 4680978, 39,
13:10:34:4, 796, 213, 4363228, 39,
13:10:34:4, 797, 264, 5086565, 39,
13:10:34:4, 798, 274, 4408489, 39,
13:10:34:4, 799, 234, 4365890, 39,
13:10:34:4, 800, 293, 4998507, 39,
13:10:34:4, 801, 295, 4577142, 39,
13:10:34:4, 802, 266, 4312642, 39,
13:10:34:4, 803, 256, 4689743, 39,
13:10:34:5, 804, 237, 4197169, 39,
13:10:34:5, 805, 225, 4406902, 39,
13:10:34:5, 806, 255, 4602719, 39,
13:10:34:5, 807, 220, 4377105, 39,
13:10:34:5, 808, 247, 4661566, 39,
13:10:34:5, 809, 253, 4610701, 39,
13:10:34:5, 810, 245, 4232976, 39,
13:10:34:5, 811, 245, 4476536, 39,
13:10:34:5, 812, 225, 4356928, 39,
13:10:34:5, 813, 289, 4677307, 39,
13:10:34:6, 814, 328, 4807310, 39,
13:10:34:6, 815, 237, 4382985, 39,
13:10:34:6, 816, 324, 4976905, 39,
13:10:34:6, 817, 330, 5095811, 39,
13:10:34:6, 818, 275, 4529654, 39,
13:10:34:6, 819, 227, 4272873, 39,
13:10:34:6, 820, 226, 4152303, 39,
13:10:34:6, 821, 241, 4304050, 39,
13:10:34:6, 822, 234, 4162024, 39,
13:10:34:6, 823, 271, 4153904, 39,
13:10:34:6, 824, 244, 4685495, 39,
13:10:34:7, 825, 347, 4849634, 39,
13:10:34:7, 826, 264, 4485217, 39,
13:10:34:7, 827, 226, 4301398, 39,
13:10:34:7, 828, 261, 4674790, 39,
13:10:34:7, 829, 325, 4398700, 39,
13:10:34:7, 830, 268, 4526170, 39,
13:10:34:7, 831, 269, 4480872, 39,
13:10:34:7, 832, 228, 4593666, 39,
13:10:34:7, 833, 253, 4531989, 39,
13:10:34:7, 834, 217, 4362690, 39,
13:10:34:8, 835, 252, 4393984, 39,
13:10:34:8, 836, 242, 4297551, 39,
13:10:34:8, 837, 262, 4548899, 39,
13:10:34:8, 838, 233, 4203725, 39,
13:10:34:8, 839, 270, 4342616, 39,
13:10:34:8, 840, 223, 4214503, 39,
13:10:34:8, 841, 279, 4679242, 39,
13:10:34:8, 842, 248, 4468088, 39,
13:10:34:8, 843, 225, 4191273, 39,
13:10:34:9, 844, 237, 4231010, 39,
13:10:34:9, 845, 217, 4324564, 39,
13:10:34:9, 846, 222, 4178488, 39,
13:10:34:9, 847, 242, 4269370, 39,
13:10:34:9, 848, 314, 4440803, 39,
13:10:34:9, 849, 223, 4351458, 39,
13:10:34:9, 850, 239, 4498196, 39,
13:10:34:9, 851, 280, 4564906, 39,
13:10:34:9, 852, 341, 6217869, 78,
13:10:34:9, 853, 246, 4521026, 39,
13:10:35:0, 854, 261, 4432965, 39,
13:10:35:0, 855, 272, 4277818, 39,
13:10:35:0, 856, 235, 4253564, 39,
13:10:35:0, 857, 288, 4382679, 39,
13:10:35:0, 858, 284, 4357606, 39,
13:10:35:0, 859, 308, 5019571, 39,
13:10:35:0, 860, 273, 4720156, 39,
13:10:35:0, 861, 253, 4446024, 39,
13:10:35:0, 862, 339, 4941668, 39,
13:10:35:0, 863, 222, 4330351, 39,
13:10:35:0, 864, 245, 4773357, 39,
13:10:35:1, 865, 245, 4223242, 39,
13:10:35:1, 866, 231, 4343598, 39,
13:10:35:1, 867, 261, 4539871, 39,
13:10:35:1, 868, 238, 4247181, 39,
13:10:35:1, 869, 281, 4299001, 39,
13:10:35:1, 870, 239, 4461671, 39,
13:10:35:1, 871, 245, 4182757, 39,
13:10:35:1, 872, 286, 4338207, 39,
13:10:35:1, 873, 419, 5032881, 39,
13:10:35:1, 874, 254, 4406389, 39,
13:10:35:2, 875, 224, 4198614, 39,
13:10:35:2, 876, 257, 4454319, 39,
13:10:35:2, 877, 284, 4509972, 39,
13:10:35:2, 878, 259, 5042851, 39,
13:10:35:2, 879, 233, 4189429, 39,
13:10:35:2, 880, 270, 4408338, 39,
13:10:35:2, 881, 266, 4323989, 39,
13:10:35:2, 882, 309, 4752504, 39,
13:10:35:2, 883, 261, 4626159, 39,
13:10:35:2, 884, 244, 4164402, 39,
13:10:35:3, 885, 250, 4335889, 39,
13:10:35:3, 886, 229, 4402134, 39,
13:10:35:3, 887, 266, 4613038, 39,
13:10:35:3, 888, 271, 4283901, 39,
13:10:35:3, 889, 280, 4600693, 39,
13:10:35:3, 890, 305, 4940231, 39,
13:10:35:3, 891, 278, 4604170, 39,
13:10:35:3, 892, 238, 4461399, 39,
13:10:35:3, 893, 247, 4320312, 39,
13:10:35:3, 894, 262, 4334566, 39,
13:10:35:4, 895, 253, 4513322, 39,
13:10:35:4, 896, 259, 4225031, 39,
13:10:35:4, 897, 224, 4363128, 39,
13:10:35:4, 898, 215, 4298639, 39,
13:10:35:4, 899, 214, 4144033, 39,
13:10:35:4, 900, 222, 4099115, 39,
13:10:35:4, 901, 235, 4098966, 39,
13:10:35:4, 902, 267, 4204848, 39,
13:10:35:4, 903, 245, 4272520, 39,
13:10:35:5, 904, 324, 4378184, 39,
13:10:35:5, 905, 223, 4421628, 39,
13:10:35:5, 906, 247, 4804151, 39,
13:10:35:5, 907, 338, 4893004, 39,
13:10:35:5, 908, 269, 4606378, 39,
13:10:35:5, 909, 231, 4513746, 39,
13:10:35:5, 910, 320, 4510432, 39,
13:10:35:5, 911, 253, 4512333, 39,
13:10:35:5, 912, 212, 4028125, 39,
13:10:35:5, 913, 270, 4360538, 39,
13:10:35:6, 914, 269, 4463429, 39,
13:10:35:6, 915, 273, 4569519, 39,
13:10:35:6, 916, 248, 4231485, 39,
13:10:35:6, 917, 358, 5512136, 78,
13:10:35:6, 918, 242, 4042088, 39,
13:10:35:6, 919, 265, 4744079, 39,
13:10:35:6, 920, 228, 4426412, 39,
13:10:35:6, 921, 410, 5279883, 39,
13:10:35:6, 922, 255, 4572484, 39,
13:10:35:6, 923, 228, 4276194, 39,
13:10:35:7, 924, 234, 4575143, 39,
13:10:35:7, 925, 306, 4502816, 39,
13:10:35:7, 926, 231, 4322389, 39,
13:10:35:7, 927, 226, 4070684, 39,
13:10:35:7, 928, 235, 4099805, 39,
13:10:35:7, 929, 236, 4249527, 39,
13:10:35:7, 930, 272, 4400271, 39,
13:10:35:7, 931, 244, 4234992, 39,
13:10:35:7, 932, 258, 4318260, 39,
13:10:35:7, 933, 234, 4429141, 39,
13:10:35:7, 934, 247, 4379591, 39,
13:10:35:8, 935, 257, 4594013, 39,
13:10:35:8, 936, 312, 4937356, 39,
13:10:35:8, 937, 249, 4499537, 39,
13:10:35:8, 938, 254, 4276819, 39,
13:10:35:8, 939, 278, 4569692, 39,
13:10:35:8, 940, 239, 4527806, 39,
13:10:35:8, 941, 270, 4635701, 39,
13:10:35:8, 942, 266, 4552048, 39,
13:10:35:8, 943, 281, 4453854, 39,
13:10:35:8, 944, 275, 4459131, 39,
13:10:35:9, 945, 251, 4513293, 39,
13:10:35:9, 946, 284, 4553350, 39,
13:10:35:9, 947, 228, 4526326, 39,
13:10:35:9, 948, 226, 4344277, 39,
13:10:35:9, 949, 261, 4178078, 39,
13:10:35:9, 950, 219, 4170509, 39,
13:10:35:9, 951, 248, 4465690, 39,
13:10:35:9, 952, 256, 4345635, 39,
13:10:35:9, 953, 236, 4470870, 39,
13:10:35:9, 954, 234, 4254972, 39,
13:10:36:0, 955, 242, 4319616, 39,
13:10:36:0, 956, 237, 4254152, 39,
13:10:36:0, 957, 231, 4412613, 39,
13:10:36:0, 958, 264, 4528823, 39,
13:10:36:0, 959, 232, 4300415, 39,
13:10:36:0, 960, 220, 4411816, 39,
13:10:36:0, 961, 222, 4329631, 39,
13:10:36:0, 962, 264, 4382905, 39,
13:10:36:0, 963, 257, 4301648, 39,
13:10:36:1, 964, 287, 4440415, 39,
13:10:36:1, 965, 262, 4503016, 39,
13:10:36:1, 966, 291, 4401920, 39,
13:10:36:1, 967, 269, 4265260, 39,
13:10:36:1, 968, 227, 4278237, 39,
13:10:36:1, 969, 233, 4426748, 39,
13:10:36:1, 970, 275, 4546495, 39,
13:10:36:1, 971, 255, 4118068, 39,
13:10:36:1, 972, 286, 4528682, 39,
13:10:36:1, 973, 470, 5756317, 78,
13:10:36:2, 974, 342, 5095364, 39,
13:10:36:2, 975, 261, 4118760, 39,
13:10:36:2, 976, 297, 4780051, 39,
13:10:36:2, 977, 241, 4600852, 39,
13:10:36:2, 978, 246, 4567001, 39,
13:10:36:2, 979, 256, 4366005, 39,
13:10:36:2, 980, 261, 4430933, 39,
13:10:36:2, 981, 258, 4250634, 39,
13:10:36:2, 982, 226, 4196906, 39,
13:10:36:2, 983, 219, 4178181, 39,
13:10:36:2, 984, 220, 4114502, 39,
13:10:36:3, 985, 361, 4785949, 39,
13:10:36:3, 986, 252, 4280524, 39,
13:10:36:3, 987, 267, 4834278, 39,
13:10:36:3, 988, 312, 5456032, 78,
13:10:36:3, 989, 236, 4332309, 39,
13:10:36:3, 990, 301, 4500069, 39,
13:10:36:3, 991, 242, 4376800, 39,
13:10:36:3, 992, 253, 4406584, 39,
13:10:36:3, 993, 212, 3979277, 39,
13:10:36:3, 994, 272, 4643379, 39,
13:10:36:4, 995, 275, 4467930, 39,
13:10:36:4, 996, 237, 4478968, 39,
13:10:36:4, 997, 244, 4459384, 39,
13:10:36:4, 998, 356, 4653486, 39,
13:10:36:4, 999, 284, 4402504, 39,
13:10:36:4, 1000, 265, 4768066, 39,
13:10:36:4, 1001, 264, 4467518, 39,
13:10:36:4, 1002, 258, 4615327, 39,
13:10:36:4, 1003, 231, 4390387, 39,
13:10:36:4, 1004, 245, 4205404, 39,
13:10:36:5, 1005, 286, 4187107, 39,
13:10:36:5, 1006, 247, 4311743, 39,
13:10:36:5, 1007, 206, 4089428, 39,
13:10:36:5, 1008, 258, 4156887, 39,
13:10:36:5, 1009, 255, 4293438, 39,
13:10:36:5, 1010, 246, 4272136, 39,
13:10:36:5, 1011, 255, 4349451, 39,
13:10:36:5, 1012, 278, 4361741, 39,
13:10:36:5, 1013, 236, 4150569, 39,
13:10:36:5, 1014, 235, 4399090, 39,
13:10:36:6, 1015, 240, 4387925, 39,
13:10:36:6, 1016, 254, 4366200, 39,
13:10:36:6, 1017, 281, 4451165, 39,
13:10:36:6, 1018, 281, 4485332, 39,
13:10:36:6, 1019, 258, 4520187, 39,
13:10:36:6, 1020, 290, 4603204, 39,
13:10:36:6, 1021, 392, 5760058, 78,
13:10:36:6, 1022, 225, 4359610, 39,
13:10:36:6, 1023, 277, 4383042, 39,
13:10:36:7, 1024, 239, 4567582, 39,
13:10:36:7, 1025, 294, 4615226, 39,
13:10:36:7, 1026, 414, 5232758, 78,
13:10:36:7, 1027, 269, 4815981, 39,
13:10:36:7, 1028, 305, 4634868, 39,
13:10:36:7, 1029, 283, 4345373, 39,
13:10:36:7, 1030, 285, 4366405, 39,
13:10:36:7, 1031, 263, 4337389, 39,
13:10:36:7, 1032, 255, 4560521, 39,
13:10:36:7, 1033, 375, 5288490, 39,
13:10:36:7, 1034, 386, 5450152, 78,
13:10:36:8, 1035, 240, 4686858, 39,
13:10:36:8, 1036, 259, 4175620, 39,
13:10:36:8, 1037, 230, 4217504, 39,
13:10:36:8, 1038, 230, 4501372, 39,
13:10:36:8, 1039, 256, 4290441, 39,
13:10:36:8, 1040, 266, 4028329, 39,
13:10:36:8, 1041, 222, 4250065, 39,
13:10:36:8, 1042, 223, 4546607, 39,
13:10:36:8, 1043, 211, 4069759, 39,
13:10:36:9, 1044, 256, 4360963, 39,
13:10:36:9, 1045, 236, 4231934, 39,
13:10:36:9, 1046, 228, 4396411, 39,
13:10:36:9, 1047, 247, 4464487, 39,
13:10:36:9, 1048, 337, 4795028, 39,
13:10:36:9, 1049, 276, 4402957, 39,
13:10:36:9, 1050, 305, 4493234, 39,
13:10:36:9, 1051, 270, 4474197, 39,
13:10:36:9, 1052, 244, 4208474, 39,
13:10:36:9, 1053, 292, 4672733, 39,
13:10:37:0, 1054, 256, 4525191, 39,
13:10:37:0, 1055, 270, 4767095, 39,
13:10:37:0, 1056, 272, 4555512, 39,
13:10:37:0, 1057, 564, 6395885, 78,
13:10:37:0, 1058, 287, 4857700, 39,
13:10:37:0, 1059, 278, 4555376, 39,
13:10:37:0, 1060, 257, 4655922, 39,
13:10:37:0, 1061, 248, 4554518, 39,
13:10:37:0, 1062, 260, 4439103, 39,
13:10:37:0, 1063, 220, 4217408, 39,
13:10:37:0, 1064, 239, 4063714, 39,
13:10:37:1, 1065, 250, 4163752, 39,
13:10:37:1, 1066, 233, 4224600, 39,
13:10:37:1, 1067, 320, 4362636, 39,
13:10:37:1, 1068, 240, 4542799, 39,
13:10:37:1, 1069, 246, 4581456, 39,
13:10:37:1, 1070, 242, 4525325, 39,
13:10:37:1, 1071, 318, 5274041, 39,
13:10:37:1, 1072, 259, 4463270, 39,
13:10:37:1, 1073, 255, 4266104, 39,
13:10:37:1, 1074, 275, 4144196, 39,
13:10:37:2, 1075, 229, 4388498, 39,
13:10:37:2, 1076, 240, 4314665, 39,
13:10:37:2, 1077, 262, 4375910, 39,
13:10:37:2, 1078, 251, 4383024, 39,
13:10:37:2, 1079, 330, 4799160, 39,
13:10:37:2, 1080, 258, 4431471, 39,
13:10:37:2, 1081, 231, 4401728, 39,
13:10:37:2, 1082, 280, 4373916, 39,
13:10:37:2, 1083, 250, 4614528, 39,
13:10:37:2, 1084, 333, 5165211, 39,
13:10:37:3, 1085, 310, 4955168, 39,
13:10:37:3, 1086, 237, 4307186, 39,
13:10:37:3, 1087, 276, 4223544, 39,
13:10:37:3, 1088, 248, 4261620, 39,
13:10:37:3, 1089, 226, 4216723, 39,
13:10:37:3, 1090, 232, 4667631, 39,
13:10:37:3, 1091, 273, 4502765, 39,
13:10:37:3, 1092, 251, 4423153, 39,
13:10:37:3, 1093, 277, 4101590, 39,
13:10:37:4, 1094, 242, 4187462, 39,
13:10:37:4, 1095, 231, 4256033, 39,
13:10:37:4, 1096, 272, 4295231, 39,
13:10:37:4, 1097, 215, 4113826, 39,
13:10:37:4, 1098, 269, 4576507, 39,
13:10:37:4, 1099, 255, 4523398, 39,
13:10:37:4, 1100, 231, 4167629, 39,
13:10:37:4, 1101, 288, 4537463, 39,
13:10:37:4, 1102, 266, 4298285, 39,
13:10:37:4, 1103, 280, 4374199, 39,
13:10:37:5, 1104, 255, 4434931, 39,
13:10:37:5, 1105, 309, 4654958, 39,
13:10:37:5, 1106, 281, 4621253, 39,
13:10:37:5, 1107, 255, 4615989, 39,
13:10:37:5, 1108, 322, 4444515, 39,
13:10:37:5, 1109, 317, 4652199, 39,
13:10:37:5, 1110, 295, 4915396, 39,
13:10:37:5, 1111, 273, 4382330, 39,
13:10:37:5, 1112, 252, 4531641, 39,
13:10:37:5, 1113, 253, 4173792, 39,
13:10:37:6, 1114, 239, 4358182, 39,
13:10:37:6, 1115, 244, 4307836, 39,
13:10:37:6, 1116, 285, 4710398, 39,
13:10:37:6, 1117, 266, 4277044, 39,
13:10:37:6, 1118, 261, 4297158, 39,
13:10:37:6, 1119, 239, 4363753, 39,
13:10:37:6, 1120, 216, 4305898, 39,
13:10:37:6, 1121, 230, 4312772, 39,
13:10:37:6, 1122, 246, 4385244, 39,
13:10:37:6, 1123, 252, 4308870, 39,
13:10:37:7, 1124, 251, 4348698, 39,
13:10:37:7, 1125, 269, 4358645, 39,
13:10:37:7, 1126, 292, 4295810, 39,
13:10:37:7, 1127, 419, 5533091, 78,
13:10:37:7, 1128, 270, 4209367, 39,
13:10:37:7, 1129, 302, 4525975, 39,
13:10:37:7, 1130, 229, 4459644, 39,
13:10:37:7, 1131, 346, 5350382, 39,
13:10:37:7, 1132, 411, 5762255, 78,
13:10:37:7, 1133, 391, 5448448, 78,
13:10:37:8, 1134, 265, 4290572, 39,
13:10:37:8, 1135, 261, 4372619, 39,
13:10:37:8, 1136, 221, 4194462, 39,
13:10:37:8, 1137, 274, 4448186, 39,
13:10:37:8, 1138, 289, 4357394, 39,
13:10:37:8, 1139, 460, 5432351, 78,
13:10:37:8, 1140, 311, 4934878, 39,
13:10:37:8, 1141, 245, 4456151, 39,
13:10:37:8, 1142, 231, 4311361, 39,
13:10:37:8, 1143, 257, 4179383, 39,
13:10:37:8, 1144, 255, 4425861, 39,
13:10:37:9, 1145, 261, 4351343, 39,
13:10:37:9, 1146, 278, 4453426, 39,
13:10:37:9, 1147, 259, 4231644, 39,
13:10:37:9, 1148, 391, 5669027, 78,
13:10:37:9, 1149, 265, 4364862, 39,
13:10:37:9, 1150, 278, 4124727, 39,
13:10:37:9, 1151, 221, 4076131, 39,
13:10:37:9, 1152, 231, 4178011, 39,
13:10:37:9, 1153, 256, 4641575, 39,
13:10:37:9, 1154, 252, 4169630, 39,
13:10:38:0, 1155, 247, 4555434, 39,
13:10:38:0, 1156, 244, 4856158, 39,
13:10:38:0, 1157, 300, 4697935, 39,
13:10:38:0, 1158, 267, 5037002, 39,
13:10:38:0, 1159, 285, 4614193, 39,
13:10:38:0, 1160, 240, 4464251, 39,
13:10:38:0, 1161, 236, 4465903, 39,
13:10:38:0, 1162, 233, 4495454, 39,
13:10:38:0, 1163, 259, 4427022, 39,
13:10:38:0, 1164, 270, 4351207, 39,
13:10:38:1, 1165, 276, 4862131, 39,
13:10:38:1, 1166, 293, 4366944, 39,
13:10:38:1, 1167, 245, 4403961, 39,
13:10:38:1, 1168, 239, 4454888, 39,
13:10:38:1, 1169, 251, 4349045, 39,
13:10:38:1, 1170, 253, 4344652, 39,
13:10:38:1, 1171, 244, 4293614, 39,
13:10:38:1, 1172, 256, 4346066, 39,
13:10:38:1, 1173, 245, 4145234, 39,
13:10:38:1, 1174, 275, 4201981, 39,
13:10:38:2, 1175, 261, 4402988, 39,
13:10:38:2, 1176, 226, 4290838, 39,
13:10:38:2, 1177, 219, 4088605, 39,
13:10:38:2, 1178, 255, 4358879, 39,
13:10:38:2, 1179, 212, 4293688, 39,
13:10:38:2, 1180, 222, 4094366, 39,
13:10:38:2, 1181, 231, 4403809, 39,
13:10:38:2, 1182, 239, 4540004, 39,
13:10:38:2, 1183, 266, 4456335, 39,
13:10:38:3, 1184, 214, 4064972, 39,
13:10:38:3, 1185, 308, 4450523, 39,
13:10:38:3, 1186, 240, 4490368, 39,
13:10:38:3, 1187, 240, 4327508, 39,
13:10:38:3, 1188, 281, 4500897, 39,
13:10:38:3, 1189, 333, 5170739, 39,
13:10:38:3, 1190, 258, 4455366, 39,
13:10:38:3, 1191, 286, 4808599, 39,
13:10:38:3, 1192, 282, 4552068, 39,
